Plot_ID,Plant_ID,Species_CN,Area,Pla_Spo,Pot,Pub_Pri,Street
6,S05,大花六道木,0.15,P,N,Y,N
6,S06,宽苞十大功劳,0.25,P,N,Y,N
6,S08,宽苞十大功劳,0.25,P,N,Y,N
6,S09,宽苞十大功劳,0.12,P,N,Y,N
6,S10,宽苞十大功劳,0.4,P,N,Y,N
6,S13,宽苞十大功劳,0.09,P,N,Y,N
6,S07,珍珠绣线菊,0.81,P,N,Y,N
6,S15,珍珠绣线菊,0.3,P,N,Y,N
6,S11,冬绿金丝桃,0.24,P,N,Y,N
6,S12,大花六道木,0.8,P,N,Y,N
6,S14,日本黄杨,2.4,P,N,Y,N
6,S16,日本黄杨,0.9,P,N,Y,N
6,S01,平户杜鹃,0.45,P,N,Y,Y
6,S02,平户杜鹃,0.675,P,N,Y,Y
6,S03,平户杜鹃,1,P,N,Y,Y
6,S04,平户杜鹃,1,P,N,Y,Y
7,S05,丰花月季,0.04,P,Y,N,N
7,S04,薄荷,0.09,P,Y,N,N
7,S01,鹅掌柴,0.36,P,Y,N,N
7,S02,鹅掌柴,0.18,P,N,N,N
7,S03,山茶,0.49,P,N,N,N
15,S06,栀子,0.6,P,N,Y,N
15,S12,栀子,1,P,N,Y,N
15,S01,青木,5.76,P,N,Y,N
15,S07,青木,0.3,P,N,Y,N
15,S11,青木,1.8,P,N,Y,N
15,S13,山茶,0.7,P,N,Y,N
15,S02,山茶,0.3,P,N,Y,N
15,S03,日本柳杉,1.5,P,N,Y,N
15,S04,姬乌樟,1.8,P,N,Y,N
15,S05,山茶,0.36,P,N,Y,N
15,S10,马醉木,0.49,P,N,Y,N
15,S08,青木,0.6,P,N,Y,N
15,S09,青木,2,P,N,Y,N
15,S14,朱砂根,0.09,P,N,Y,N
16,S05,光蜡树,0.42,P,Y,N,N
16,S09,薰衣草,0.16,P,Y,N,N
16,S08,光蜡树,1.3,P,N,N,N
16,S06,月季花,0.16,P,N,N,N
16,S01,皋月杜鹃,0.52,P,N,N,N
16,S03,皋月杜鹃,0.52,P,N,N,N
16,S07,木犀榄,1.44,P,N,N,N
16,S02,南天竹,0.26,P,N,N,N
16,S04,南天竹,0.26,P,N,N,N
17,S01,皋月杜鹃,1,P,N,N,N
17,S02,皋月杜鹃,1.2,P,N,N,N
17,S03,皋月杜鹃,1,P,N,N,N
17,S04,花叶常春藤,1.5,P,N,N,N
17,S05,花叶常春藤,1.5,P,N,N,N
17,S06,花叶常春藤,1.5,P,N,N,N
18,S06,海桐,1,P,N,N,N
18,S01,光叶石楠,1,P,N,Y,Y
18,S02,光叶石楠,8,P,N,Y,Y
18,S03,光叶石楠,1.3,P,N,Y,Y
18,S04,平户杜鹃,7.0756,P,N,Y,Y
18,S05,平户杜鹃,5.29,P,N,Y,Y
21,S10,月季花,0.25,P,Y,N,N
21,S02,美洲大树莓,0.36,P,Y,N,N
21,S03,丰花月季,0.04,P,Y,N,N
21,S04,地榆,0.18,P,Y,N,N
21,S05,泽八仙花,0.05,P,Y,N,N
21,S06,桃,0.04,P,Y,N,N
21,S07,栎叶绣球,0.36,P,Y,N,N
21,S08,绣球,0.16,P,Y,N,N
21,S09,日本树莓,0.09,P,Y,N,N
21,S01,绣球,0.25,P,N,N,N
22,S01,腋花千叶兰,0.16,P,Y,N,N
22,S02,南天竹,0.09,P,Y,N,N
22,S03,朴树,0.06,P,Y,N,N
22,S04,紫薇,0.24,P,Y,N,N
22,S05,腋花千叶兰,0.06,P,N,N,N
22,S06,朱砂根,0.18,P,N,N,N
24,S01,小蜡,1.69,S,N,N,N
24,S11,紫茉莉,6,S,N,N,N
24,S09,月季花,0.16,P,Y,N,N
24,S05,冬青卫矛,0.42,P,N,N,N
24,S07,珍珠绣线菊,0.49,P,N,N,N
24,S08,鸡麻,0.25,P,N,N,N
24,S10,薄荷,0.0225,P,N,N,N
24,S03,木槿,1,P,N,N,N
24,S04,木槿,0.7,P,N,N,N
24,S02,木槿,3.12,P,N,N,N
24,S06,平户杜鹃,2,P,N,N,N
37,S06,构树,0.25,S,N,Y,N
37,S08,构树,0.04,S,N,Y,N
37,S07,楝,0.0625,S,N,Y,N
37,S02,女贞,0.09,S,N,Y,N
37,S01,朴树,0.06,S,N,Y,N
37,S04,朴树,0.3,S,N,Y,N
37,S03,乌桕,0.09,S,N,Y,N
37,S05,乌桕,0.25,S,N,Y,N
43,S04,构树,0.36,S,N,N,N
43,S06,野梧桐,0.42,S,N,N,N
43,S08,野梧桐,0.09,S,N,N,N
43,S02,糙叶树,3.2,S,N,N,N
43,S12,木犀,1.6,S,N,N,N
43,S05,朴树,0.09,S,N,N,N
43,S07,朴树,0.3,S,N,N,N
43,S09,朴树,0.01,S,N,N,N
43,S10,朴树,0.05,S,N,N,N
43,S11,朴树,0.0225,S,N,N,N
43,S03,樟树,0.81,S,N,N,N
43,S13,楝,0.09,S,N,Y,Y
43,S01,石斑木,0.25,P,N,Y,Y
45,S12,台湾吊钟花,0.25,P,Y,N,N
45,S25,久留美杜鹃,0.09,P,Y,N,N
45,S28,绣球,0.25,P,Y,N,N
45,S10,燕子掌,0.04,P,Y,N,N
45,S14,迎春花,0.6,P,Y,N,N
45,S17,乌冈栎,0.0625,P,Y,N,N
45,S18,金钟花,0.25,P,Y,N,N
45,S19,香橙,0.49,P,Y,N,N
45,S20,菊花,0.16,P,Y,N,N
45,S23,月季花,0.25,P,Y,N,N
45,S27,鹅掌柴,0.4,P,Y,N,N
45,S22,马缨丹,0.36,P,Y,N,N
45,S13,南天竹,0.0625,P,Y,N,N
45,S16,南天竹,0.09,P,Y,N,N
45,S26,南天竹,0.16,P,Y,N,N
45,S29,南天竹,0.09,P,Y,N,N
45,S15,枇杷,0.0625,P,Y,N,N
45,S11,香橙,0.0625,P,Y,N,N
45,S21,银杏,0.16,P,Y,N,N
45,S01,日本扁柏,0.09,P,N,N,N
45,S02,日本扁柏,0.09,P,N,N,N
45,S03,日本扁柏,0.09,P,N,N,N
45,S24,榉树,0.09,P,N,N,N
45,S04,南天竹,0.04,P,N,N,N
45,S05,南天竹,0.04,P,N,N,N
45,S06,南天竹,0.04,P,N,N,N
45,S07,南天竹,0.04,P,N,N,N
45,S08,南天竹,0.04,P,N,N,N
45,S09,南天竹,0.04,P,N,N,N
46,S01,矮棕竹,0.16,P,Y,N,N
46,S03,柃木,0.0625,P,Y,N,N
46,S05,牛奶子,0.09,P,Y,N,N
46,S07,羽扇槭,0.25,P,Y,N,N
46,S06,鸡爪槭,0.5,P,Y,N,N
46,S04,葡萄,0.16,P,Y,N,N
46,S02,榕树,0.16,P,Y,N,N
46,S08,皋月杜鹃,1.82,P,N,N,N
46,S10,南天竹,1,P,N,N,N
46,S09,朱砂根,0.09,P,N,N,N
47,S17,染井吉野樱,1.08,P,Y,Y,N
47,S18,棣棠花,0.09,P,Y,Y,N
47,S19,大叶早樱,0.36,P,Y,Y,N
47,S20,木瓜,0.12,P,Y,Y,N
47,S21,鸡麻,0.16,P,Y,Y,N
47,S22,日本栗,0.28,P,Y,Y,N
47,S04,蜡梅,1.44,P,N,Y,N
47,S06,蜡梅,1.5,P,N,Y,N
47,S07,蜡梅,2.25,P,N,Y,N
47,S09,蜡梅,1,P,N,Y,N
47,S10,蜡梅,1.44,P,N,Y,N
47,S15,蜡梅,1.44,P,N,Y,N
47,S12,南天竹,1.69,P,N,Y,N
47,S01,青冈,3.24,P,N,Y,N
47,S02,青冈,4.32,P,N,Y,N
47,S03,栀子,0.36,P,N,Y,N
47,S05,栀子,0.54,P,N,Y,N
47,S08,栀子,0.36,P,N,Y,N
47,S11,栀子,0.36,P,N,Y,N
47,S13,栀子,1,P,N,Y,N
47,S14,栀子,1.44,P,N,Y,N
47,S16,栀子,0.25,P,N,Y,N
50,S01,紫荆,2.56,S,N,N,N
50,S03,南天竹,0.36,S,N,N,N
50,S02,日本紫珠,0.8,S,N,N,N
52,S07,桃,0.81,S,N,Y,N
52,S18,柿,0.24,S,N,Y,N
52,S20,香椿,0.48,S,N,Y,N
52,S08,鸡爪槭,0.09,S,N,Y,N
52,S09,鸡爪槭,0.81,S,N,Y,N
52,S10,鸡爪槭,0.54,S,N,Y,N
52,S19,鸡爪槭,0.54,S,N,Y,N
52,S22,鸡爪槭,0.09,S,N,Y,N
52,S23,鸡爪槭,0.48,S,N,Y,N
52,S02,榉树,1.2,S,N,Y,N
52,S21,枇杷,0.42,S,N,Y,N
52,S04,朴树,0.06,S,N,Y,N
52,S05,朴树,0.04,S,N,Y,N
52,S06,朴树,0.24,S,N,Y,N
52,S11,青冈,0.16,S,N,Y,N
52,S12,青冈,0.16,S,N,Y,N
52,S13,青冈,0.16,S,N,Y,N
52,S14,青冈,0.16,S,N,Y,N
52,S15,青冈,0.16,S,N,Y,N
52,S16,青冈,0.16,S,N,Y,N
52,S17,青冈,0.16,S,N,Y,N
52,S03,日本柳杉,0.96,P,N,Y,N
52,S01,青冈,20,P,N,Y,N
53,S01,青冈,4.5,P,N,N,N
55,S06,短柄山茶,0.36,P,N,Y,N
55,S12,六月雪,0.04,P,N,Y,N
55,S08,铁冬青,1,P,N,Y,N
55,S07,八角金盘,3,P,N,Y,N
55,S05,红山樱,1.2,P,N,Y,N
55,S10,红山樱,0.03,P,N,Y,N
55,S01,石斑木,0.04,P,N,Y,N
55,S04,南天竹,0.81,P,N,Y,N
55,S09,南天竹,1.8,P,N,Y,N
55,S11,朴树,0.06,P,N,Y,N
55,S02,台湾十大功劳,0.36,P,N,Y,N
55,S03,台湾十大功劳,0.24,P,N,Y,N
57,S02,矮棕竹,0.09,P,Y,N,N
57,S01,薄荷,0.8,P,N,N,N
57,S04,三角槭,0.64,P,N,N,N
57,S03,矮棕竹,0.24,P,N,N,N
57,S05,皋月杜鹃,0.04,P,N,N,N
58,S24,山茶,0.25,P,Y,N,N
58,S19,富宁槭,0.36,P,Y,N,N
58,S02,蒂牡花,0.09,P,Y,N,N
58,S04,观音莲,0.3,P,Y,N,N
58,S22,香桃木,0.105,P,Y,N,N
58,S23,胡椒木,0.04,P,Y,N,N
58,S28,绣球,0.04,P,Y,N,N
58,S29,绣球,0.1225,P,Y,N,N
58,S30,绣球,0.1225,P,Y,N,N
58,S31,红萼苘麻,0.24,P,Y,N,N
58,S27,鸡爪槭,0.25,P,Y,N,N
58,S25,木槿,0.64,P,Y,N,N
58,S26,木槿,0.49,P,Y,N,N
58,S05,天竺葵,0.09,P,Y,N,N
58,S06,天竺葵,0.09,P,Y,N,N
58,S07,天竺葵,0.09,P,Y,N,N
58,S08,天竺葵,0.09,P,Y,N,N
58,S09,天竺葵,0.09,P,Y,N,N
58,S10,天竺葵,0.01,P,Y,N,N
58,S11,天竺葵,0.09,P,Y,N,N
58,S12,天竺葵,0.09,P,Y,N,N
58,S13,天竺葵,0.09,P,Y,N,N
58,S14,天竺葵,0.09,P,Y,N,N
58,S15,天竺葵,0.09,P,Y,N,N
58,S16,天竺葵,0.09,P,Y,N,N
58,S17,天竺葵,0.0225,P,Y,N,N
58,S18,天竺葵,0.09,P,Y,N,N
58,S34,小叶青冈,0.09,P,Y,N,N
58,S20,亚洲络石,0.12,P,Y,N,N
58,S21,亚洲络石,0.16,P,Y,N,N
58,S03,洋常春藤,0.105,P,Y,N,N
58,S32,栀子,0.14,P,Y,N,N
58,S35,山茶,0.96,P,N,N,N
58,S36,山茶,1.44,P,N,N,N
58,S37,山茶,1.2,P,N,N,N
58,S33,齿叶冬青,0.36,P,N,N,N
58,S38,南天竹,1.69,P,N,N,N
58,S39,平户杜鹃,1.5,P,N,N,N
58,S40,平户杜鹃,0.075,P,N,N,N
58,S01,日本黄杨,0.3,P,N,N,N
60,S01,女贞,0.1,S,N,N,N
60,S02,南天竹,0.12,S,N,N,N
60,S03,皋月杜鹃,1.44,P,N,N,N
60,S04,皋月杜鹃,0.9,P,N,N,N
60,S05,皋月杜鹃,0.36,P,N,N,N
60,S08,棣棠花,0.64,P,N,N,N
60,S09,珍珠绣线菊,1.7,P,N,N,N
60,S06,冬青卫矛,2.25,P,N,N,N
60,S07,朴树,0.15,P,N,N,N
63,S02,大花六道木,2.52,P,N,Y,N
63,S01,平户杜鹃,1.62,P,N,Y,N
63,S04,交让木,0.56,P,Y,N,N
63,S17,金柑,0.3,P,Y,N,N
63,S18,金柑,0.3,P,Y,N,N
63,S20,金柑,0.16,P,Y,N,N
63,S06,榕树,0.12,P,Y,N,N
63,S12,月季花,0.6,P,Y,N,N
63,S13,久留美杜鹃,0.2,P,Y,N,N
63,S14,彭土杜鹃,0.18,P,Y,N,N
63,S15,无花果,0.84,P,Y,N,N
63,S16,茶梅,0.3,P,Y,N,N
63,S03,榕树,0.09,P,Y,N,N
63,S05,榕树,0.09,P,Y,N,N
63,S09,天竺葵,0.09,P,Y,N,N
63,S10,天竺葵,0.09,P,Y,N,N
63,S11,天竺葵,0.09,P,Y,N,N
63,S19,香橙,0.8,P,Y,N,N
63,S21,香橙,0.25,P,Y,N,N
63,S07,侧柏,1.5,P,N,N,N
63,S08,野迎春,0.48,P,N,N,N
63,S23,四照花,0.36,P,N,N,N
63,S22,绣球,0.25,P,N,N,N
65,S03,朱蕉,0.09,P,Y,N,N
65,S01,矮棕竹,0.25,P,Y,N,N
65,S02,矮棕竹,0.18,P,Y,N,N
65,S05,红边竹蕉,0.16,P,N,N,N
65,S07,薰衣草,1,P,N,N,N
65,S04,金丝桃,0.3,P,N,N,N
65,S06,金丝桃,0.04,P,N,N,N
66,S02,青木,4.5,S,N,Y,N
66,S03,青木,4.5,S,N,Y,N
66,S01,山矾,1,S,N,Y,N
66,S04,青木,4,S,N,Y,N
67,S01,木香花,0.27,P,N,N,N
68,S11,南天竹,0.12,S,N,N,N
68,S10,绣球,0.25,P,Y,N,N
68,S03,金钟花,0.09,P,N,N,N
68,S05,茶梅,1.2,P,N,N,N
68,S07,棣棠花,0.16,P,N,N,N
68,S08,瑞香,0.18,P,N,N,N
68,S01,薄荷,0.04,P,N,N,N
68,S06,皋月杜鹃,0.18,P,N,N,N
68,S09,皋月杜鹃,0.18,P,N,N,N
68,S04,南天竹,0.16,P,N,N,N
71,S02,绣球,1.3,P,N,N,N
71,S03,绣球,1.2,P,N,N,N
71,S05,茶梅,0.42,P,N,N,N
71,S01,南天竹,1,P,N,N,N
71,S04,南天竹,0.25,P,N,N,N
73,S01,南天竹,0.25,P,N,N,N
73,S02,南天竹,0.25,P,N,N,N
74,S12,南天竹,0.36,P,N,Y,N
74,S11,鹅掌柴,0.09,P,Y,N,N
74,S08,鸡爪槭,0.09,P,Y,N,N
74,S04,瑞香,0.81,P,N,N,N
74,S09,绣球,0.49,P,N,N,N
74,S10,栎叶绣球,0.91,P,N,N,N
74,S06,茶梅,0.64,P,N,N,N
74,S02,光叶石楠,0.81,P,N,N,N
74,S05,南天竹,0.0625,P,N,N,N
74,S07,南天竹,0.09,P,N,N,N
74,S03,南天竹,0.81,P,N,N,N
74,S01,平户杜鹃,2.7,P,N,N,N
75,S01,三裂树参,0.16,P,N,N,N
76,S05,棣棠花,3.5,S,N,Y,N
76,S07,棣棠花,2.25,S,N,Y,N
76,S08,棣棠花,2.25,S,N,Y,N
76,S06,胡椒木,0.96,S,N,Y,N
76,S01,南天竹,0.49,S,N,N,N
76,S02,乌冈栎,0.4,P,N,N,N
76,S03,光叶石楠,1.6,P,N,N,N
76,S04,光叶石楠,1.8,P,N,N,N
78,S01,南天竹,0.36,S,N,N,N
78,S03,南天竹,0.65,S,N,N,N
78,S04,南天竹,1.1,S,N,N,N
78,S02,绣球,1.69,S,N,N,N
78,S05,月季花,0.09,P,N,N,N
81,S02,盐肤木,1,S,N,Y,N
81,S15,木犀,1.2,S,N,Y,N
81,S01,朴树,1.69,S,N,Y,N
81,S03,溲疏,2.89,P,N,Y,N
81,S04,绣球,1,P,N,Y,N
81,S05,泽八仙花,0.14,P,N,Y,N
81,S12,木犀,1.44,P,N,Y,N
81,S13,木犀,1.44,P,N,Y,N
81,S14,木犀,1.44,P,N,Y,N
81,S11,茶梅,1.1,P,N,Y,N
81,S06,金丝桃,1.44,P,N,Y,N
81,S09,金丝桃,1.53,P,N,Y,N
81,S07,平户杜鹃,1.8,P,N,Y,N
81,S08,平户杜鹃,2.25,P,N,Y,N
81,S10,平户杜鹃,1.44,P,N,Y,N
83,S03,大果柏,0.04,P,Y,N,N
83,S12,大果柏,0.36,P,Y,N,N
83,S11,石榴,0.8,P,Y,N,N
83,S10,八角金盘,0.5,P,Y,N,N
83,S01,茶梅,1,P,N,N,N
83,S08,棣棠花,0.3,P,N,N,N
83,S09,皋月杜鹃,0.36,P,N,N,N
83,S02,南天竹,0.45,P,N,N,N
83,S04,南天竹,0.9,P,N,N,N
83,S06,南天竹,0.36,P,N,N,N
83,S07,台湾十大功劳,0.81,P,N,N,N
83,S05,绣球,1.5,P,N,N,N
84,S12,红边竹蕉,0.12,P,Y,N,N
84,S31,月季花,0.09,P,Y,N,N
84,S16,绣球,0.09,P,Y,N,N
84,S19,绣球,0.09,P,Y,N,N
84,S21,乔木绣球,0.0625,P,Y,N,N
84,S30,红萼苘麻,0.42,P,Y,N,N
84,S22,平户杜鹃,0.09,P,Y,N,N
84,S20,紫薇,0.49,P,Y,N,N
84,S11,薰衣草,0.6,P,N,N,N
84,S17,红边竹蕉,1,P,N,N,N
84,S13,月季花,0.56,P,N,N,N
84,S14,龙船花,0.81,P,N,N,N
84,S15,腋花千叶兰,0.54,P,N,N,N
84,S18,绣球,1.44,P,N,N,N
84,S25,久留美杜鹃,0.33,P,N,N,N
84,S02,茶梅,1.21,P,N,N,N
84,S29,茶梅,1.44,P,N,N,N
84,S01,齿叶冬青,1.1,P,N,N,N
84,S04,皋月杜鹃,0.36,P,N,N,N
84,S05,皋月杜鹃,0.45,P,N,N,N
84,S23,皋月杜鹃,0.16,P,N,N,N
84,S10,红萼苘麻,0.36,P,N,N,N
84,S08,木犀,0.64,P,N,N,N
84,S28,木犀,2.76,P,N,N,N
84,S06,木犀榄,1.32,P,N,N,N
84,S24,平户杜鹃,1.08,P,N,N,N
84,S27,平户杜鹃,0.81,P,N,N,N
84,S03,台湾十大功劳,0.81,P,N,N,N
84,S26,台湾十大功劳,0.24,P,N,N,N
84,S07,香橙,0.36,P,N,N,N
84,S09,香橙,0.49,P,N,N,N
86,S11,迎春花,1.69,P,N,N,N
86,S13,珍珠绣线菊,0.68,P,N,N,N
86,S03,大花四照花,0.36,P,N,N,N
86,S12,木犀,0.9,P,N,N,N
86,S14,南天竹,0.2,P,N,N,N
86,S04,平户杜鹃,0.2,P,N,N,N
86,S05,平户杜鹃,0.09,P,N,N,N
86,S07,平户杜鹃,1.2,P,N,N,N
86,S08,平户杜鹃,0.36,P,N,N,N
86,S09,平户杜鹃,0.72,P,N,N,N
86,S10,平户杜鹃,0.72,P,N,N,N
86,S01,四照花,0.81,P,N,N,N
86,S06,夏椿,0.36,P,N,N,N
86,S02,小叶青冈,0.36,P,N,N,N
89,S01,六月雪,0.6,P,N,N,N
89,S02,六月雪,0.875,P,N,N,N
89,S03,六月雪,1.5,P,N,N,N
89,S04,玉叶金花,1.2,P,N,N,N
89,S10,金钟花,0.21,P,N,N,N
89,S15,绣球,0.81,P,N,N,N
89,S08,八角金盘,0.25,P,N,N,N
89,S16,榔榆,0.6,P,N,N,N
89,S07,木犀,1.21,P,N,N,N
89,S05,南天竹,0.49,P,N,N,N
89,S06,南天竹,0.64,P,N,N,N
89,S11,南天竹,0.09,P,N,N,N
89,S12,南天竹,0.6,P,N,N,N
89,S14,南天竹,0.16,P,N,N,N
89,S09,山茶,0.15,P,N,N,N
89,S13,柿,0.36,P,N,N,N
92,S06,久留美杜鹃,0.1225,P,Y,N,N
92,S19,久留美杜鹃,0.04,P,Y,N,N
92,S21,木香花,0.36,P,Y,N,N
92,S20,鸡爪槭,0.81,P,Y,N,N
92,S17,南天竹,0.1225,P,Y,N,N
92,S22,南天竹,0.12,P,Y,N,N
92,S23,南天竹,0.16,P,Y,N,N
92,S24,南天竹,0.16,P,Y,N,N
92,S03,秋海棠,0.18,P,Y,N,N
92,S07,秋海棠,0.09,P,Y,N,N
92,S02,天竺葵,0.09,P,Y,N,N
92,S18,泽八仙花,0.48,P,Y,N,N
92,S01,紫荆,0.36,P,N,N,N
92,S12,茶梅,0.81,P,N,N,N
92,S11,皋月杜鹃,0.09,P,N,N,N
92,S13,皋月杜鹃,0.09,P,N,N,N
92,S16,六月雪,0.04,P,N,N,N
92,S08,马醉木,0.1225,P,N,N,N
92,S10,马醉木,0.1225,P,N,N,N
92,S14,南天竹,0.25,P,N,N,N
92,S15,南天竹,0.25,P,N,N,N
92,S05,秋海棠,0.09,P,N,N,N
92,S04,苏铁,0.81,P,N,N,N
92,S09,朱砂根,0.09,P,N,N,N
93,S03,珍珠绣线菊,1,P,N,Y,N
93,S01,栀子,2.72,P,N,Y,N
93,S02,栀子,3.2,P,N,Y,N
94,S04,柃木,0.42,P,Y,N,N
94,S08,光叶石楠,0.16,P,Y,N,N
94,S09,八角金盘,0.12,P,Y,N,N
94,S01,南天竹,0.5,P,Y,N,N
94,S03,西德科特金丝桃,0.35,P,N,N,N
94,S20,珍珠绣线菊,0.45,P,N,N,N
94,S05,野扇花,0.04,P,N,N,N
94,S06,腺齿越桔,0.42,P,N,N,N
94,S12,台湾吊钟花,1,P,N,N,N
94,S16,茶梅,0.36,P,N,N,N
94,S21,茶梅,0.3,P,N,N,N
94,S18,红山樱,0.09,P,N,N,N
94,S19,交让木,0.04,P,N,N,N
94,S17,八角金盘,0.36,P,N,N,N
94,S02,皋月杜鹃,0.36,P,N,N,N
94,S13,皋月杜鹃,0.2,P,N,N,N
94,S14,皋月杜鹃,0.5,P,N,N,N
94,S15,皋月杜鹃,0.72,P,N,N,N
94,S07,南天竹,0.48,P,N,N,N
94,S11,南天竹,0.42,P,N,N,N
94,S10,朱砂根,0.09,P,N,N,N
96,S07,柿,0.04,S,N,N,N
96,S10,绣球,0.09,P,Y,N,N
96,S11,珍珠绣线菊,0.09,P,Y,N,N
96,S08,大花六道木,2.2,P,N,N,N
96,S02,皋月杜鹃,0.06,P,N,N,N
96,S03,榔榆,0.24,P,N,N,N
96,S04,榔榆,0.09,P,N,N,N
96,S05,朴树,0.24,P,N,N,N
96,S06,朴树,0.25,P,N,N,N
96,S01,山茶,0.24,P,N,N,N
96,S09,朴树,0.2,S,N,N,N
97,S01,月季花,1.68,P,N,N,N
97,S06,平户杜鹃,0.72,P,N,N,N
97,S07,胡椒木,0.36,P,N,N,N
97,S08,胡椒木,0.25,P,N,N,N
97,S09,牡丹,0.09,P,N,N,N
97,S10,腋花千叶兰,0.09,P,N,N,N
97,S11,月季花,0.03,P,N,N,N
97,S02,南天竹,0.81,P,N,N,N
97,S03,平户杜鹃,0.08,P,N,N,N
97,S05,平户杜鹃,0.12,P,N,N,N
97,S04,朴树,0.25,P,N,N,N
98,S06,玉兰,1,S,N,N,N
98,S01,玉兰,1,P,N,N,N
98,S08,玉兰,0.91,P,N,N,N
98,S02,胡椒木,1,P,N,N,N
98,S04,青冈,1,P,N,N,N
98,S05,甘夏,0.25,P,N,N,N
98,S09,夏椿,1,P,N,N,N
98,S03,南天竹,1.2,P,N,N,N
98,S07,南天竹,1.4,P,N,N,N
102,S07,海南龙血树,0.04,P,Y,N,N
102,S08,海南龙血树,0.04,P,Y,N,N
102,S10,茶梅,0.0625,P,N,N,N
102,S06,皋月杜鹃,0.25,P,N,N,N
102,S11,皋月杜鹃,0.25,P,N,N,N
102,S12,皋月杜鹃,0.4225,P,N,N,N
102,S02,花叶常春藤,0.51,P,N,N,N
102,S03,花叶常春藤,2.16,P,N,N,N
102,S04,花叶常春藤,0.9,P,N,N,N
102,S09,花叶常春藤,0.34,P,N,N,N
102,S01,南天竹,1.69,P,N,N,N
102,S05,绣球,0.25,P,N,N,N
102,S13,绣球,1.69,P,N,N,N
103,S05,南天竹,0.36,P,Y,N,N
103,S06,南天竹,0.09,P,Y,N,N
103,S01,齿叶薰衣草,0.26,P,N,N,N
103,S03,绣球,0.24,P,N,N,N
103,S04,柿,0.09,P,N,N,N
103,S02,皋月杜鹃,0.18,P,N,N,N
105,S06,富宁槭,0.28,P,Y,N,N
105,S07,光蜡树,0.16,P,Y,N,N
105,S01,木通,1.2,P,N,N,N
105,S03,木半夏,0.36,P,N,N,N
105,S05,七叶一枝花,0.09,P,N,N,N
105,S04,三裂树参,0.16,P,N,N,N
105,S02,绣球,3.48,P,N,N,N
109,S04,南天竹,0.25,S,N,N,N
109,S13,朴树,0.09,S,N,N,N
109,S17,朴树,0.7,S,N,N,N
109,S21,朴树,0.18,S,N,N,N
109,S07,日本女贞,1,S,N,N,N
109,S01,樟树,0.18,S,N,N,N
109,S09,木,0.12,P,N,N,N
109,S19,珍珠绣线菊,0.63,P,N,N,N
109,S23,珍珠绣线菊,0.12,P,N,N,N
109,S47,台湾吊钟花,0.36,P,N,N,N
109,S48,台湾吊钟花,0.25,P,N,N,N
109,S49,台湾吊钟花,0.16,P,N,N,N
109,S50,交让木,0.16,P,N,N,N
109,S51,交让木,0.16,P,N,N,N
109,S10,茶梅,0.2,P,N,N,N
109,S46,茶梅,0.78,P,N,N,N
109,S16,大花六道木,0.09,P,N,N,N
109,S22,大花六道木,0.09,P,N,N,N
109,S06,皋月杜鹃,0.36,P,N,N,N
109,S25,皋月杜鹃,1,P,N,N,N
109,S26,皋月杜鹃,1,P,N,N,N
109,S27,皋月杜鹃,1,P,N,N,N
109,S28,皋月杜鹃,1,P,N,N,N
109,S29,皋月杜鹃,1,P,N,N,N
109,S30,皋月杜鹃,1,P,N,N,N
109,S31,皋月杜鹃,1,P,N,N,N
109,S32,皋月杜鹃,1,P,N,N,N
109,S33,皋月杜鹃,1,P,N,N,N
109,S34,皋月杜鹃,1,P,N,N,N
109,S35,皋月杜鹃,1,P,N,N,N
109,S36,皋月杜鹃,1,P,N,N,N
109,S37,皋月杜鹃,1,P,N,N,N
109,S38,皋月杜鹃,1,P,N,N,N
109,S44,皋月杜鹃,0.25,P,N,N,N
109,S05,六月雪,0.36,P,N,N,N
109,S45,木犀,0.36,P,N,N,N
109,S03,南天竹,0.81,P,N,N,N
